file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
AQI Solution/AQI.Project/__Browse References/FPackagingSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPackagingSearch.vb,111,9c890b52e203ef22,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPartNumberSearch.Designer.vb,134,9d9b2060495795e5,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPartNumberSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPartNumberSearch.vb,2401,517666cfb4bdf5b4,﻿Imports master_new.ModFunction,End Class,0,0,0,2,0
AQI Solution/AQI.Project/__Browse References/FPartnerSearch.Designer.vb,167,1b6d57715e45ffc3,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPartnerSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FPartnerSearch.vb,481,7ae3a5317be7c603,﻿Imports master_new.ModFunction,End Class,0,0,0,1,0
AQI Solution/AQI.Project/__Browse References/FSalesOrderSearch.Designer.vb,204,c4cfe389b6acc573,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FSalesOrderSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FSalesOrderSearch.vb,2274,aca90e597cbb7416,﻿Imports master_new.ModFunction,End Class,0,0,0,11,0
AQI Solution/AQI.Project/__Browse References/FTaxClassSearch.Designer.vb,157,f7d600f704de54cf,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FTaxClassSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FTaxClassSearch.vb,89,fee2d79c8db6eb87,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FUMSearch.Designer.vb,156,7fc181329794484e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FUMSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__Browse References/FUMSearch.vb,217,b9a2a04b73720e9d,﻿Imports master_new.ModFunction,End Class,0,0,0,1,0
AQI Solution/AQI.Project/__General Form/CustomDesignForm.resx,632,d13f29c53c9caaf6,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/CustomDesignForm.vb,1231,323f75efa38ccad8,Public Class CustomDesignForm,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/FCodeMstr.Designer.vb,626,70e2f8ec789a2258,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/FCodeMstr.resx,126,f556f382999c1bee,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/FCodeMstr.vb,358,ce1464b3a93f3bee,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,8,0
AQI Solution/AQI.Project/__General Form/frmPrintDialog.Designer.vb,170,4987fb4caa307986,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/frmPrintDialog.resx,440,caabe7620bd14448,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/frmPrintDialog.vb,195,9c60fa3f16747180,Imports master_new.PGSqlConn,End Class,0,0,0,1,0
AQI Solution/AQI.Project/__General Form/frmPrintDialogReport.Designer.vb,1406,43c5bd402f5977d5,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/frmPrintDialogReport.resx,446,0bde7817e885efc1,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/AQI.Project/__General Form/frmPrintDialogReport.vb,48,150408c4f7e7463c,Imports master_new.PGSqlConn,End Class,0,0,1,0,0
AQI Solution/AQI.Project/app.config,52,104972f3fbdc9bdf,"<?xml version=""1.0""?>","<startup><supportedRuntime version=""v4.0"" sku="".NETFramework,Version=v4.6""/></startup></configuration>",0,0,0,0,0
AQI Solution/App.config,6,bbc3a41050a98d04,"﻿<?xml version=""1.0"" encoding=""utf-8"" ?>",</configuration>,0,0,0,0,0
AQI Solution/Form1.Designer.vb,31,05810cc76ccd5eb2,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
AQI Solution/Form1.vb,3,c41262653db1676b,﻿Public Class Form1,End Class,0,0,0,0,0
AQI Solution/My Project/Application.Designer.vb,38,189db16a60473cec,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
AQI Solution/My Project/AssemblyInfo.vb,35,b25ce3d03297c8ed,﻿Imports System,"<Assembly: AssemblyFileVersion(""1.0.0.0"")>",0,0,0,0,0
AQI Solution/My Project/Resources.Designer.vb,62,521c859c0549b543,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
AQI Solution/My Project/Resources.resx,117,4e124f5a7694ffe8,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
AQI Solution/My Project/Settings.Designer.vb,73,55a86a22aee821c6,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
