file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/XRSalesOrderShipmentPrintPackingList.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/XRSalesOrderShipmentPrintPackingList.vb,108,cd3196a840872988,Imports master_new.ModFunction,End Class,0,0,1,4,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/XRSalesOrderShipmentPrintSet.Designer.vb,1078,23282b2653e01f66,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/XRSalesOrderShipmentPrintSet.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/XRSalesOrderShipmentPrintSet.vb,108,8864d3902557f56b,Imports master_new.ModFunction,End Class,0,0,1,4,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/ds_soship.Designer.vb,4099,879a39daf887d458,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/ds_soship.xsd,511,fe060a595b5e3424,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/ds_soshipds.Designer.vb,4278,7c33d3f172084958,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/ds_soshipds.vb,10,240ccddfa17f662a,﻿Partial Class ds_soshipds,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Print Out/ds_soshipds.xsd,620,0de1562e8635742d,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FDeliveryOrder.Designer.vb,1027,7f422f4eb9483658,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FDeliveryOrder.resx,135,2e6ea8baba05aef9,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FDeliveryOrder.vb,1771,a892cba358f29bfa,﻿Imports Devart.Data.PostgreSql,End Class,0,0,2,22,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrder.Designer.vb,2349,326040d3b3efc0d5,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrder.resx,135,241c8fb61eb4e2a3,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrder.vb,9320,db489089845fe48c,﻿Imports Devart.Data.PostgreSql,,12,18,7,143,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrderShipment.Designer.vb,1697,f71cf6c78e109d9c,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrderShipment.resx,135,2e6ea8baba05aef9,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/Sales Order/Transaction/FSalesOrderShipment.vb,5575,356301284a8e74b4,﻿Imports Devart.Data.PostgreSql,End Class,0,25,4,76,0
Asvia Solution/ASVIA.Project/Module/___Function Helper/Cls_Bilangan.vb,340,a9e56ba4e47285b4,﻿Public Class Cls_Bilangan,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/___Function Helper/Cls_Bilangan_new.vb,716,b906e582b3e6b99c,﻿Public Class Cls_Bilangan_new,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/Module/___Function Helper/ModFunctionSpecial.vb,1695,bed67118116ebd5a,﻿Imports master_new.ModFunction,End Module,0,2,0,2,0
Asvia Solution/ASVIA.Project/Module/___Function Helper/function_collection.vb,10086,fce3b92a13c397cc,﻿Imports System.Net.Mail,,3,106,0,267,0
Asvia Solution/ASVIA.Project/Module/___Function Helper/function_data.vb,6084,69bcf019346311c6,﻿Imports master_new.ModFunction,End Class,0,0,0,242,0
Asvia Solution/ASVIA.Project/My Project/Application.Designer.vb,13,4dd7045513941609,﻿'------------------------------------------------------------------------------,,0,0,0,0,0
Asvia Solution/ASVIA.Project/My Project/AssemblyInfo.vb,35,8821e0f1b5f4f2d2,﻿Imports System,"<Assembly: AssemblyFileVersion(""1.0.0.0"")>",0,0,0,0,0
Asvia Solution/ASVIA.Project/My Project/Resources.Designer.vb,63,abbcd499c3ed2700,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Asvia Solution/ASVIA.Project/My Project/Resources.resx,127,2cd041a031a7b528,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/My Project/Settings.Designer.vb,171,97089f56ee01c178,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FARPaymentSearch.designer.vb,193,00981b6621f80134,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FARPaymentSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FARPaymentSearch.vb,123,22675f5e2b9ba5cf,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FAccountSearch.Designer.vb,122,168550da8a29cc4a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FAccountSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FAccountSearch.vb,500,f461f3bb633e8606,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBGSearch.designer.vb,88,ce6baf2d406b8d47,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBGSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBGSearch.vb,104,ac73d53815520382,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBranchSearch.Designer.vb,154,bb731656dd40cddc,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBranchSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBranchSearch.vb,88,b5c871584231742e,﻿Public Class FBranchSearch,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBudgetSearch.designer.vb,123,7080efaacf01387a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBudgetSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FBudgetSearch.vb,200,9886aea68d483e6f,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCashInSearch.designer.vb,156,043bafb62ec83166,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCashInSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCashInSearch.vb,84,32a09aada5c8ec07,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCostCenterSearch.Designer.vb,122,26f4c6432dae0e27,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCostCenterSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FCostCenterSearch.vb,113,3ec08eabcd297290,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDOSearch.designer.vb,192,574954a9ac778088,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDOSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDOSearch.vb,409,5c4ac1af2da3a607,﻿Imports master_new.ModFunction,End Class,0,0,0,3,0
Asvia Solution/ASVIA.Project/__Browse References/FDRCRMemoSearch.Designer.vb,256,76fa872cbd0f5d0e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDRCRMemoSearch.resx,126,68d037a5be6a370f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDRCRMemoSearch.vb,637,4be0ece66e05f77b,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbRequestDetailSearch.designer.vb,87,774ba054eb10544e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbRequestDetailSearch.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbRequestDetailSearch.vb,91,c149fe2f727c5c74,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRealizationSearch.designer.vb,200,c4dc21604d98f17d,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRealizationSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRealizationSearch.vb,486,42be2a864c1187df,﻿Imports master_new.ModFunction,End Class,1,0,0,1,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRefundSearch.designer.vb,194,7d0dee7e4fb00083,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRefundSearch.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Asvia Solution/ASVIA.Project/__Browse References/FDisbursementRefundSearch.vb,84,fc9f730fec33153f,﻿Imports master_new.ModFunction,End Class,0,0,0,0,0
