file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FPaymentManualChecks.designer.vb,1282,23d9e2a1c3fb5e0a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FPaymentManualChecks.resx,129,21f04bb96ca2099d,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FPaymentManualChecks.vb,2864,510391fe0d5c70ff,﻿Imports Devart.Data.PostgreSql,End Class,0,27,3,43,0
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FVoucher.Designer.vb,1764,9e724d48ceb099d9,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FVoucher.resx,129,f4a1f5efea31259f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Payable/Transaction/FVoucher.vb,3802,029283ecf34b95f6,﻿Imports Devart.Data.PostgreSql,End Class,0,22,4,44,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDisc2.designer.vb,1415,0f352c86d6208a70,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDisc2.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDisc2.vb,317,d6d056a7a3684cf0,Imports DevExpress.XtraPrinting,End Class,0,0,1,13,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine.designer.vb,1468,f8b1947d17f65501,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine.vb,160,891be2b6302c52d6,Imports DevExpress.XtraPrinting,End Class,0,0,1,4,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine2.designer.vb,1438,a3cc2295ffaa595a,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine2.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRInvoiceDistLine2.vb,171,89abdd0adcd9d872,Imports DevExpress.XtraPrinting,End Class,0,0,1,4,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRSubInvoice.Designer.vb,356,e5e2b6098110051c,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRSubInvoice.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/XRSubInvoice.vb,3,276ecf11e4540654,Public Class XRSubInvoice,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/ds_invoice.Designer.vb,608,b2312dc0a5bd1825,﻿'------------------------------------------------------------------------------,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Print Out/ds_invoice.xsd,25,e43771e21da71b2f,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Report/FARPaymentReport.designer.vb,281,6ad3dac881baa74d,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Report/FARPaymentReport.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Report/FARPaymentReport.vb,399,e33d49cd3cda65b3,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FARPayment.Designer.vb,1457,9fb54dcb97291d2e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FARPayment.resx,129,540fbe4ed97e4111,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FARPayment.vb,3460,b703532977ec722f,﻿Imports Devart.Data.PostgreSql,End Class,0,27,3,50,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FDRCRMemo.Designer.vb,2005,d6d92d0ee7369da4,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FDRCRMemo.resx,129,f4a1f5efea31259f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Account Receiveable/Transaction/FDRCRMemo.vb,5273,05749b3339d33ea8,﻿Imports System.ComponentModel,End Class,0,24,5,66,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetApproval.designer.vb,812,80cf7c272834514d,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetApproval.resx,140,560404d99cbfb70b,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetApproval.vb,864,7014bb85b264561f,﻿Imports Devart.Data.PostgreSql,End Class,16,0,1,15,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetClosing.designer.vb,216,eec418c6d9a9dd12,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetClosing.resx,126,a83b7fe7f57b20a6,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
